Length,Digits,Entropy,Risky_TLD,IP_Usage,Subdomains,Hyphens,Keywords,DNS_Rec,Domain_Age,Expiry,Has_Form,Pass_Field,IFrame,Link_Ratio,HTTP_Code,SSL_Risk,label
48,0,4.185769595330944,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
36,1,4.107017709595357,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
40,5,4.362814895472355,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
41,0,4.1386698472757155,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
25,0,3.749275070710713,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
44,8,4.4622883690707695,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
83,5,4.486073546991361,0,0,0,6,0,1,-1,300,0,0,0,0.1,0,0,0
83,20,4.77021582320189,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,1
35,0,4.207435516759526,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
49,1,4.1853404560068865,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,0
37,0,4.1185201770721855,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
120,26,5.456564762130954,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
201,84,4.692987934112903,0,0,1,0,1,1,-1,300,0,0,0,0.1,0,0,1
28,0,4.0836169753972325,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
31,5,4.018081793978686,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
39,12,4.077212078381127,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
45,0,3.7504191412941132,0,0,1,2,0,1,-1,300,0,0,0,0.1,0,0,0
123,1,5.042410519845268,0,0,1,2,1,1,-1,300,0,0,0,0.1,0,0,1
23,0,3.729446194905256,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
41,5,4.436224260451807,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,0
21,0,3.7849418274376427,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
49,5,4.418195752623562,0,0,3,0,1,1,-1,300,0,0,0,0.1,0,0,1
39,0,4.233618885307021,1,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
29,2,4.349191770915039,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
54,0,4.023703364101172,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
60,2,4.40623892865339,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
59,0,4.143603067427472,0,0,0,3,0,1,-1,300,0,0,0,0.1,0,0,0
88,21,4.777756199098866,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
71,3,4.330484896251896,0,0,7,2,1,1,-1,300,0,0,0,0.1,0,0,1
113,2,4.55618219545755,1,0,6,1,1,1,-1,300,0,0,0,0.1,0,0,1
26,0,4.026986833359287,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,0
80,20,4.863863058461185,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
45,0,4.057868096041212,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
190,77,4.822262201862913,0,0,2,1,1,1,-1,300,0,0,0,0.1,0,0,1
55,13,4.376192213249309,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
54,7,4.46737292002772,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
23,0,3.6211755429194707,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
110,8,4.507141779873453,0,0,0,9,0,1,-1,300,0,0,0,0.1,0,0,0
38,0,3.9778048159043644,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
42,0,4.168886994558424,0,0,1,3,0,1,-1,300,0,0,0,0.1,0,0,0
65,0,4.088666513463671,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
59,0,3.7695746686320604,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
191,39,5.121960391881118,0,0,2,2,1,1,-1,300,0,0,0,0.1,0,0,1
33,0,3.8132065289617665,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
62,8,5.228074536053748,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
201,18,5.806288323667204,1,0,1,2,0,1,-1,300,0,0,0,0.1,0,0,1
53,0,4.110022228867833,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
96,2,4.671183600586869,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
38,0,4.050301855434982,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
104,0,4.459529316470644,1,0,5,1,1,1,-1,300,0,0,0,0.1,0,0,1
27,3,4.282484261342599,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
44,0,4.181276369602582,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
25,1,3.7834651896016473,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
33,3,4.430313437343593,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
43,0,3.934660906157502,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
29,2,3.7193758224153695,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
35,3,4.150292659616669,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
42,0,4.211135506720741,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,0
83,20,4.716932094686905,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
24,0,3.7720552088742005,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
24,5,4.053508854797679,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
42,2,4.252453066090017,1,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
34,4,4.017917900762097,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
54,2,4.265931428202209,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
18,2,3.683542362433231,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
146,6,4.3131805471978995,0,0,0,17,0,1,-1,300,0,0,0,0.1,0,0,0
45,0,4.330416151740999,0,0,3,1,0,1,-1,300,0,0,0,0.1,0,0,1
242,30,5.730895889367669,0,0,3,1,1,1,-1,300,0,0,0,0.1,0,0,1
39,2,4.231058232227281,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
52,3,4.3088141801295485,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
41,0,4.070456884296938,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,1
56,0,4.0942806472022975,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
146,6,5.100052727928153,0,0,1,1,1,1,-1,300,0,0,0,0.1,0,0,1
31,0,3.744203568311813,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
35,0,4.207435516759526,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,1
39,7,4.1772155278654886,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
46,4,4.261842390463366,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
123,2,4.626594161252584,0,0,9,0,1,1,-1,300,0,0,0,0.1,0,0,1
34,0,3.763358429231108,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
31,0,4.042433003725894,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
44,0,3.982301653644321,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
38,1,4.649114684439284,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,0
40,0,4.158694969562842,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
38,2,4.576617644908666,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
34,0,3.9291076063899237,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
28,2,4.182005814760213,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
32,0,3.9496987351738495,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
40,0,4.2439427079182686,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,1
25,14,3.5630741894285696,0,1,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
34,0,3.8558656947524805,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
34,0,3.8665871058289594,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
42,14,4.127569435189147,0,0,2,2,0,1,-1,300,0,0,0,0.1,0,0,0
66,0,4.414093795775463,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,1
29,2,3.9262723741395074,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
36,2,4.030493056757483,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
47,0,4.126516181916707,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
29,1,4.064203408622266,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
40,7,4.415311532225102,0,0,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
31,7,3.999046617663107,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
44,0,3.973429846245158,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
79,7,4.6750682101973755,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,0
245,30,5.832642711413075,0,0,3,2,0,1,-1,300,0,0,0,0.1,0,0,1
43,5,4.246519267418364,0,0,1,1,1,1,-1,300,0,0,0,0.1,0,0,1
29,1,3.935398667466763,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
37,10,4.087567554701195,0,1,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
98,8,4.833777091869644,0,0,2,4,0,1,-1,300,0,0,0,0.1,0,0,0
38,1,4.596483105491916,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
40,0,4.061768795973195,0,0,1,1,1,1,-1,300,0,0,0,0.1,0,0,0
58,4,4.71593218551503,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
58,8,4.5430730208777375,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
32,0,4.077819531114783,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
144,1,5.055536050674506,0,0,2,2,1,1,-1,300,0,0,0,0.1,0,0,1
80,0,4.4014415777150475,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
63,3,4.335598622464669,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
51,1,4.380458373110109,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
56,8,4.461210672320923,0,0,1,3,0,1,-1,300,0,0,0,0.1,0,0,0
29,0,4.0472990984266435,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,0
48,0,3.9651998765158556,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
32,0,4.116729296672175,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
121,2,4.488738210405352,0,0,5,1,1,1,-1,300,0,0,0,0.1,0,0,1
92,8,4.521703365302398,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
51,5,4.459203714894492,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
163,34,4.781287356615675,0,0,9,4,1,1,-1,300,0,0,0,0.1,0,0,1
168,8,4.400392181878534,0,0,0,19,0,1,-1,300,0,0,0,0.1,0,0,0
51,0,3.980647402020635,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
123,8,4.829216873288162,1,0,6,1,1,1,-1,300,0,0,0,0.1,0,0,1
43,4,4.385453417442482,0,0,3,0,0,1,-1,300,0,0,0,0.1,0,0,0
53,0,4.03144115270971,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
37,0,4.121219243831912,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
64,1,4.5443981953738835,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
46,0,4.327484781955842,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
51,0,4.138330617314094,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
33,12,3.9306096495959246,0,1,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
33,4,4.248495255525412,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
32,0,3.8667292966721747,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
25,0,3.863465189601647,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
49,2,3.992261764801585,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
45,0,4.013423651596768,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
47,7,4.297278555298896,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,0
35,0,4.071581588126285,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
57,11,4.381503067617363,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
32,1,3.902518266288633,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
28,0,3.869331261111518,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
46,17,4.229871195093384,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
27,2,4.032303242743953,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
104,14,4.688161138519265,0,0,6,1,1,1,-1,300,0,0,0,0.1,0,0,1
100,6,4.71866113082451,0,0,1,8,0,1,-1,300,0,0,0,0.1,0,0,0
52,5,4.402671574768707,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
46,3,4.420756391857001,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
58,9,4.412317694576464,0,1,4,0,0,1,-1,300,0,0,0,0.1,0,0,1
94,9,5.052732171602371,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
236,60,5.469595556243664,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
23,0,3.6753108689123635,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
126,14,5.428941233912864,0,0,1,3,0,1,-1,300,0,0,0,0.1,0,0,1
34,0,3.870284076978159,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
29,0,3.935398667466763,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
23,0,3.344456935241198,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
40,0,3.7807095825937482,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
42,0,4.141619208183979,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
37,6,4.303783770917411,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
43,7,4.37082108062642,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
63,0,4.314659790417313,0,0,1,2,0,1,-1,300,0,0,0,0.1,0,0,0
79,6,4.848164058813926,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
36,0,3.7499412381433195,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
25,6,3.943465189601647,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
25,0,3.4790795706241746,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
30,2,3.9898980954642878,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
54,6,4.3358284191432706,0,0,2,1,0,1,-1,300,0,0,0,0.1,0,0,0
34,5,4.124083797069061,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
76,8,4.635828751666988,0,0,2,5,0,1,-1,300,0,0,0,0.1,0,0,0
32,0,3.8789280318460246,0,0,2,1,0,1,-1,300,0,0,0,0.1,0,0,1
29,4,4.32316116739216,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
49,2,4.42023382344213,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
23,0,3.7950885863977315,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
40,0,4.331687083026442,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
53,2,4.213190738761427,0,0,2,1,0,1,-1,300,0,0,0,0.1,0,0,1
44,1,4.416833823616225,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
34,4,4.076741430173861,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
61,0,4.377539495198885,0,0,1,1,1,1,-1,300,0,0,0,0.1,0,0,1
43,0,4.184774568998513,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
53,0,4.336437323207456,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
111,8,4.5027190066243845,0,0,0,11,0,1,-1,300,0,0,0,0.1,0,0,1
37,0,3.9359556499866866,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
28,0,3.8423709931771084,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
45,0,4.322315530038771,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
29,4,4.021268494903765,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
57,0,4.249752628944961,1,0,2,1,1,1,-1,300,0,0,0,0.1,0,0,1
77,19,4.585179029315804,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
72,7,4.575564063671879,0,0,0,6,0,1,-1,300,0,0,0,0.1,0,0,0
28,0,3.770942421748537,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
127,56,4.330448198681808,0,0,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
53,0,4.1215916260770245,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
178,45,4.823339956052178,1,0,12,1,1,1,-1,300,0,0,0,0.1,0,0,1
24,0,3.5220552088742005,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
48,2,4.504247855285173,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
52,0,4.41910913192781,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
40,0,4.225070520364182,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
41,0,4.153062297660665,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
112,25,5.085924736053003,0,0,2,1,0,1,-1,300,0,0,0,0.1,0,0,0
48,2,4.272593366144261,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
39,3,4.221049013623096,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,0
36,13,4.183542362433231,0,1,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
71,6,4.470415437572028,0,0,2,3,0,1,-1,300,0,0,0,0.1,0,0,0
35,0,3.990017217489903,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
243,97,4.4096637664750284,0,0,11,1,1,1,-1,300,0,0,0,0.1,0,0,1
29,3,4.090234012145144,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
55,0,4.073502270035621,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
37,0,3.850948973561642,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
71,0,4.09731367706959,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
50,0,4.239079570624175,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
51,2,5.000569214393253,1,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
44,1,4.014345052149254,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,0
32,4,4.288909765557392,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
36,0,4.107017709595357,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,0
49,5,4.239524579110022,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
30,0,3.939572261986723,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
27,0,3.9582291686698783,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
76,0,4.193559778711668,0,0,1,2,0,1,-1,300,0,0,0,0.1,0,0,1
45,0,4.127762474435138,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
56,10,4.4881709402553325,0,1,4,0,0,1,-1,300,0,0,0,0.1,0,0,1
86,6,4.41317628037875,0,0,1,4,0,1,-1,300,0,0,0,0.1,0,0,0
43,1,4.20233009230464,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
246,97,4.872485822935939,1,0,1,2,0,1,-1,300,0,0,0,0.1,0,0,1
99,12,4.41777862538028,0,0,3,5,1,1,-1,300,0,0,0,0.1,0,0,1
40,1,4.446439344671016,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,1
26,0,3.997952698660692,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
121,8,4.8775643297533025,0,0,4,1,1,1,-1,300,0,0,0,0.1,0,0,1
93,2,4.344439883652961,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
27,0,3.8380398168981547,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
97,11,4.910783333010508,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,0
37,12,4.134468568039292,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
61,0,4.33470051073844,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
29,1,4.28022625367366,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
26,0,3.8441065448145384,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
32,0,3.7889097655573916,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
44,0,4.235015641798043,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
57,7,4.600176636857892,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
40,1,4.075070520364182,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
44,0,4.169547811769946,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
143,8,4.859192996002846,0,0,6,1,1,1,-1,300,0,0,0,0.1,0,0,1
100,12,4.565469666634676,0,0,9,2,0,1,-1,300,0,0,0,0.1,0,0,1
24,0,3.8239348962840563,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
21,0,3.6537567082870015,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
223,21,4.893978609406217,0,0,7,0,0,1,-1,300,0,0,0,0.1,0,0,1
36,0,3.9539684039196086,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
31,0,4.082597923010944,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
37,0,4.0440637580947945,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
21,0,3.6897037321995474,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
37,0,4.023661393171458,1,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
72,0,4.573148794348867,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
128,37,4.385937475203035,0,0,10,1,0,1,-1,300,0,0,0,0.1,0,0,1
44,0,4.24615711897243,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
40,0,4.056198332810095,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
32,8,4.054229296672175,0,1,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
19,0,3.536886723742168,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
40,0,4.106198332810095,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
35,0,3.8757315032041886,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
23,12,3.5555331514269954,0,1,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
36,0,4.0067499186387785,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
30,0,3.6062389286533896,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
116,35,4.686621061236946,0,0,9,1,1,1,-1,300,0,0,0,0.1,0,0,1
97,4,5.025581558884397,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
39,0,4.060416641661804,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
93,6,4.72427527990898,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
40,0,4.068453957701922,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
91,16,4.623355701128762,0,0,1,8,0,1,-1,300,0,0,0,0.1,0,0,0
47,1,4.6797076712784085,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
31,0,3.8330709070912796,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
53,7,4.515077531214257,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
72,12,4.452358988626367,0,0,3,0,0,1,-1,300,0,0,0,0.1,0,0,0
22,1,3.606936732175322,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
98,48,4.7198430801975695,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
31,0,4.106949132758153,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
54,0,4.241024428795794,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,1
32,0,3.890319531114783,1,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
66,10,4.786913536635863,0,0,0,4,0,1,-1,300,0,0,0,0.1,0,0,0
36,2,4.294653473544342,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
63,0,4.160174178816504,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
75,3,4.560132819285604,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
67,4,4.286218954474479,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
38,1,4.576617644908666,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,0
38,1,4.5041206053780485,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
72,14,4.500300009656693,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
47,19,4.394390447146131,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
42,0,4.111973672521205,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
34,0,4.160704752887783,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
34,0,3.8624191808267154,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
69,10,4.781222878148113,0,0,0,4,0,1,-1,300,0,0,0,0.1,0,0,0
120,5,4.3950952323444605,0,0,1,11,0,1,-1,300,0,0,0,0.1,0,0,0
26,12,4.026986833359287,0,1,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
32,1,4.140319531114783,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
41,0,4.02269698136929,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
60,5,4.506669454469438,0,0,0,3,0,1,-1,300,0,0,0,0.1,0,0,0
90,7,4.428943719875054,0,0,0,9,0,1,-1,300,0,0,0,0.1,0,0,0
47,0,4.197685925915566,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
48,1,4.15780638688745,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
56,0,4.277913127562165,0,0,1,0,1,1,-1,300,0,0,0,0.1,0,0,1
50,8,4.528367439558378,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
46,8,4.346627923721847,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
92,12,4.918761245878276,0,0,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
90,11,5.296687680189251,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
58,0,4.338789030671457,0,0,2,1,0,1,-1,300,0,0,0,0.1,0,0,1
46,0,4.083587370023807,0,0,1,0,1,1,-1,300,0,0,0,0.1,0,0,1
58,7,4.514599150974234,0,1,3,0,1,1,-1,300,0,0,0,0.1,0,0,1
57,5,4.6507132074058966,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
67,0,4.236188310843925,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
40,0,4.046439344671016,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
